,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
3975,Chiles Anchos Rellenos de Queso (Cheese-Filled Ancho Chiles),5.0,38.98717948717949,92.06500000000001,17.666666666666668,26.31272727272727,29.999999999999996,102.5,63.400000000000006,0.0,146.66666666666666,34.888888888888886,3.4615384615384617,33.55555555555556,0.0,20.933333333333334,0.0,6.75,92.3076923076923,54.1875,47.64705882352941,12.75,0.0,0.0,19.12,12.72,20.952380952380956,9.272727272727272,6.363636363636363,25.333333333333336,35.69565217391305,0.0,39.7872340425532,15.327272727272726
3984,Roast Quail with Fresh Figs,4.375,3.3589743589743595,3.195,1.6666666666666667,25.560000000000002,17.130434782608695,0.3571428571428571,1.42,120.0,0.1111111111111111,0.0,1.9230769230769234,0.5,0.0,0.6666666666666667,0.0,2.0,4.076923076923077,1.7812499999999998,1.4705882352941178,0.5,0.0,0.0,0.0,1.6,0.7142857142857143,0.7272727272727273,0.7272727272727273,2.111111111111111,0.0,0.0,3.1276595744680855,0.6727272727272727
3994,Bucatini with Sausage and Peppers,4.375,4.058974358974359,2.1,11.333333333333332,32.78545454545455,22.65217391304348,20.864285714285717,45.93,0.0,0.0,110.55555555555556,3.807692307692308,25.2,0.0,0.0,0.0,86.59166666666668,30.215384615384615,37.475,14.529411764705882,0.0,0.0,0.0,0.0,1.344,2.142857142857143,1.1454545454545455,0.0,6.422222222222223,4.343478260869565,0.0,3.4680851063829787,0.0
4013,Five-Spice Tofu Stir-Fry with Carrots and Celery,4.375,9.679487179487179,5.6850000000000005,0.0,21.8,37.956521739130444,17.857142857142858,57.6,0.0,33.666666666666664,6.333333333333334,15.30769230769231,33.5,0.0,10.2,0.0,32.833333333333336,32.15384615384615,23.481250000000003,36.05882352941177,70.0,0.0,0.0,5.2,2.8000000000000003,45.47619047619048,16.0,23.272727272727273,280.66666666666663,0.0,0.0,3.7234042553191498,22.6
4014,Stuffed Chicken Breasts with Rosemary-Orange Dressing,4.375,2.2948717948717947,4.45,15.0,32.90909090909091,24.347826086956523,0.0,52.31999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,Brunswick Stew,4.375,11.225641025641027,9.21,15.0,13.447272727272727,27.695652173913047,29.435714285714287,60.33,9.6,0.0,110.55555555555556,2.0384615384615383,13.42222222222222,0.0,9.333333333333332,0.0,15.091666666666669,10.600000000000001,6.300000000000001,22.88235294117647,18.25,0.0,0.0,0.0,9.584,11.666666666666666,9.145454545454545,7.636363636363637,30.644444444444446,4.343478260869565,0.0,14.957446808510635,5.49090909090909
4085,Coleslaw with Apple and Yogurt Dressing,4.375,115.44871794871797,75.16,31.333333333333336,15.261818181818184,68.17391304347827,43.214285714285715,31.9,0.0,85.77777777777779,9.444444444444445,21.0,24.88888888888889,0.0,11.133333333333335,0.0,8.5,42.46153846153846,23.875,27.82352941176471,26.0,32.083333333333336,0.0,0.0,10.400000000000002,12.38095238095238,22.09090909090909,15.09090909090909,13.11111111111111,0.0,0.0,21.78723404255319,10.581818181818182
4095,Tunisian Soup with Chard and Egg Noodles,4.375,11.474358974358974,8.735,0.6666666666666667,23.6,16.34782608695652,66.78571428571428,41.76,0.0,35.0,28.33333333333333,11.846153846153847,44.44444444444444,0.0,15.866666666666664,0.0,3.166666666666667,6.846153846153847,2.475,6.764705882352942,2.75,0.0,0.0,0.0,3.84,20.0,3.4545454545454546,1.6363636363636365,20.666666666666668,0.0,0.0,8.404255319148936,3.4545454545454546
4112,Orange and Soy-Glazed Baby Back Ribs,4.375,49.692307692307686,64.875,63.99999999999999,58.86909090909091,340.39130434782606,16.428571428571427,189.44,0.0,0.7777777777777778,0.2222222222222222,20.307692307692314,52.16666666666667,4.0,9.466666666666665,0.0,57.66666666666667,58.53846153846153,66.58749999999999,57.05882352941176,63.75,21.250000000000004,0.0,0.0,23.52,61.90476190476191,41.36363636363636,64.18181818181819,288.3333333333333,0.0,0.0,14.425531914893616,33.8
4130,Grilled Moroccan Chicken with Curried Couscous,4.375,5.243589743589743,7.555,15.0,39.92727272727272,8.782608695652174,32.85714285714286,80.0,0.0,1.3333333333333337,6.777777777777777,7.230769230769231,15.666666666666668,0.0,0.0,0.0,24.166666666666668,13.076923076923078,33.125,17.529411764705884,12.25,0.0,0.0,16.319999999999997,9.92,11.904761904761903,7.545454545454546,0.0,118.88888888888889,5.739130434782609,0.0,22.638297872340424,0.0
4155,Potlikker Noodles with Mustard Greens,4.375,7.256410256410256,6.425,18.0,30.869090909090914,50.99999999999999,25.35714285714286,70.14,0.0,1.4444444444444444,52.33333333333333,8.769230769230768,29.055555555555557,3.5,1.4666666666666666,0.0,118.83333333333334,38.07692307692307,71.34375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,15.404255319148936,13.745454545454544
4169,"Cod with Mussels, Chorizo, Fried Croutons, and Saffron Mayonnaise",5.0,115.16666666666669,76.74,64.33333333333333,12.712727272727275,74.7391304347826,13.214285714285714,70.54,0.0,6.444444444444445,18.11111111111111,11.23076923076923,38.72222222222222,0.0,4.666666666666666,0.0,14.333333333333334,19.46153846153846,12.025,3.3529411764705883,10.0,537.9166666666667,0.0,0.0,19.92,10.238095238095235,18.363636363636363,103.0909090909091,13.22222222222222,0.0,0.0,8.617021276595745,14.963636363636365
4178,Shrimp Tikka with Fresh Mango Chutney,5.0,68.61538461538461,97.785,143.66666666666669,110.02909090909091,61.65217391304348,79.64285714285714,92.16,0.0,13.666666666666664,31.555555555555557,67.84615384615384,121.11111111111111,7.5,18.466666666666665,0.0,19.0,31.07692307692308,14.818750000000001,27.176470588235297,15.0,20.833333333333336,0.0,0.0,21.04,37.14285714285714,32.90909090909091,52.54545454545455,66.66666666666667,686.9565217391306,0.0,37.95744680851064,34.472727272727276
4191,Cajun-Spiced Turkey,5.0,1.6282051282051284,2.1,11.333333333333332,2.465454545454546,22.65217391304348,4.642857142857143,19.5,0.0,0.0,0.0,3.230769230769231,6.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,Citrus-Sage Roast Turkey with Gravy: Large Crowd,5.0,40.0897435897436,18.750000000000004,11.333333333333332,37.8,74.0,4.642857142857143,29.02,0.0,0.0,4.444444444444445,3.230769230769231,6.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4203,Kale and White Bean Soup,4.375,15.58974358974359,10.97,7.666666666666666,15.18909090909091,38.0,37.5,35.92,0.0,85.22222222222223,142.22222222222226,16.0,22.88888888888889,0.0,16.46666666666667,0.0,15.166666666666668,31.692307692307693,26.3125,37.64705882352941,18.25,16.666666666666668,0.0,0.0,21.12,23.80952380952381,20.727272727272727,28.181818181818183,61.666666666666664,43.47826086956522,0.0,25.78723404255319,10.727272727272727
4209,Chicken With Kale and Freekeh-Lentil Pilaf,4.375,24.576923076923073,22.270000000000003,24.333333333333332,34.370909090909095,63.04347826086956,130.7142857142857,124.88,0.0,4.777777777777778,150.22222222222223,19.384615384615387,66.38888888888889,0.0,16.06666666666667,0.0,11.0,24.69230769230769,23.731250000000003,32.411764705882355,19.25,17.083333333333336,0.0,0.0,17.76,17.61904761904762,18.727272727272727,17.636363636363637,53.44444444444444,43.47826086956522,0.0,19.574468085106385,10.418181818181818
4217,Parmesan Chicken Cutlets,5.0,37.93589743589744,81.45,43.66666666666667,5.054545454545455,86.04347826086956,0.0,99.6,0.0,29.11111111111111,0.0,65.61538461538461,2.722222222222222,2.5,3.5333333333333337,7.333333333333332,2.166666666666667,27.538461538461533,0.5,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,3.829787234042553,2.5636363636363635
4235,Classic Posole,4.375,26.03846153846154,34.495000000000005,44.666666666666664,28.280000000000005,44.39130434782609,126.07142857142856,139.08,0.0,0.0,5.444444444444445,8.846153846153847,64.16666666666666,0.0,6.066666666666666,0.0,7.5,7.6923076923076925,2.6875,6.764705882352942,5.25,0.0,0.0,0.0,8.4,9.523809523809524,6.2727272727272725,14.000000000000002,21.77777777777778,0.0,0.0,7.829787234042553,2.963636363636364
4237,Roasted Monkfish with Fennel-Saffron Compote,4.375,47.205128205128204,33.93,10.0,31.461818181818177,26.26086956521739,64.28571428571429,59.64,0.0,7.666666666666666,12.88888888888889,12.23076923076923,26.722222222222218,0.0,53.266666666666666,3.916666666666667,11.0,11.615384615384617,13.95625,8.529411764705882,12.5,40.0,0.0,5.44,19.84,10.476190476190474,5.909090909090908,30.0,14.888888888888886,7.91304347826087,0.0,13.978723404255316,10.563636363636363
4242,Tamarind-Glazed Black Cod with Habanero-Orange Salsa,4.375,66.34615384615384,126.225,46.33333333333334,77.1381818181818,72.91304347826086,169.28571428571428,130.85999999999999,0.0,146.88888888888889,70.44444444444443,71.0,71.22222222222221,0.0,21.6,0.0,42.41666666666667,104.0,67.34375,53.47058823529412,16.25,0.0,0.0,19.12,21.759999999999998,45.23809523809524,10.18181818181818,8.727272727272727,34.88888888888889,35.69565217391305,0.0,57.14893617021278,16.89090909090909
4247,Roasted Cauliflower with Onions and Fennel,4.375,27.69230769230769,15.465,0.6666666666666667,59.825454545454534,28.869565217391305,72.5,64.03999999999999,0.0,41.0,108.1111111111111,65.84615384615385,46.66666666666667,0.0,10.866666666666667,0.0,90.08333333333334,33.84615384615385,38.5125,9.823529411764707,16.75,0.0,0.0,5.42,6.800000000000001,9.761904761904763,4.818181818181818,2.727272727272727,17.777777777777775,1.9130434782608692,0.0,13.80851063829787,5.218181818181819
4250,Mahogany Beef Stew with Red Wine and Hoisin Sauce,4.375,22.41025641025641,40.7,37.0,1.538181818181818,19.56521739130435,0.0,76.02,0.0,0.0,0.0,2.5384615384615383,30.888888888888896,0.0,0.0,0.0,0.6666666666666667,3.4615384615384617,2.01875,5.235294117647059,0.5,0.0,0.0,0.0,2.8,4.523809523809524,2.3636363636363633,0.5454545454545454,2.0,0.0,0.0,3.9787234042553186,1.581818181818182
4294,"Cavatappi with Tomatoes, Arugula, and Ricotta",5.0,14.423076923076923,29.74,13.333333333333334,30.76363636363637,4.434782608695651,12.85714285714286,44.2,0.0,13.0,0.0,19.07692307692308,19.333333333333336,1.0,1.1333333333333333,0.0,86.00000000000001,43.07692307692308,34.26875,3.5294117647058822,2.0,22.500000000000004,0.0,0.0,13.76,4.285714285714286,8.636363636363637,20.18181818181818,1.8888888888888888,0.0,0.0,3.787234042553192,3.0727272727272723
4295,Cedar Planked Salmon with Maple Glaze and Mustard Mashed Potatoes,4.375,71.15384615384615,42.265,24.666666666666664,78.30909090909093,324.2608695652174,18.928571428571427,90.47999999999999,0.0,0.4444444444444444,94.22222222222221,65.0,34.94444444444445,0.0,45.86666666666667,3.916666666666667,96.25000000000001,47.15384615384615,52.6625,13.294117647058822,9.5,40.0,0.0,5.44,28.56,23.571428571428573,11.727272727272727,29.454545454545457,11.333333333333332,7.91304347826087,0.0,19.21276595744681,11.10909090909091
4303,Beer-Simmered Grilled Sausages,4.375,20.833333333333336,47.95,66.33333333333333,9.520000000000001,32.69565217391305,11.071428571428571,98.02000000000001,0.0,0.0,5.222222222222222,6.0,36.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,Halibut Fish Sticks with Dill-Caper Tartar Sauce,4.375,102.55128205128207,55.49999999999999,30.333333333333336,3.1490909090909094,180.08695652173913,27.5,42.160000000000004,0.0,0.4444444444444444,6.777777777777778,6.000000000000001,13.833333333333334,0.0,0.0,14.000000000000002,3.916666666666667,4.384615384615385,0.68125,2.0,0.0,0.0,0.0,4.0,1.28,1.6904761904761905,1.0,0.0,2.888888888888889,2.4347826086956523,0.0,2.382978723404255,0.0
4351,Rosemary and Garlic Roasted Potatoes,4.375,14.512820512820513,15.560000000000002,24.666666666666668,17.014545454545452,9.521739130434783,5.357142857142857,7.780000000000001,0.0,7.111111111111111,89.44444444444444,53.84615384615385,4.166666666666666,2.5,10.4,0.0,8.916666666666668,10.999999999999998,6.2,5.470588235294118,5.75,11.666666666666668,0.0,0.0,6.16,3.095238095238096,4.0,11.454545454545457,2.0,0.0,0.0,4.659574468085107,9.763636363636364
4363,Fettucine Carbonara with Fried Eggs,4.375,138.96153846153845,246.5,63.0,56.330909090909095,121.8695652173913,32.85714285714286,113.6,0.0,29.11111111111111,0.0,81.61538461538461,27.111111111111114,2.5,3.5333333333333337,7.333333333333332,85.50000000000001,50.92307692307692,34.0,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,11.148936170212766,2.5636363636363635
4368,Grilled Gazpacho Salad with Shrimp,4.375,6.910256410256411,8.209999999999999,37.333333333333336,71.96363636363637,48.39130434782608,136.42857142857144,50.660000000000004,0.0,39.55555555555556,183.88888888888889,97.46153846153847,188.16666666666666,0.0,0.0,0.0,84.16666666666667,25.846153846153843,29.312500000000004,0.0,0.25,0.0,0.0,0.2199999999999999,0.0,0.2380952380952381,0.3636363636363636,0.0,1.6666666666666667,1.9130434782608692,0.0,0.276595744680851,0.0
4386,Stuffed Rolled Tortillas,4.375,31.7948717948718,88.17500000000001,17.666666666666668,3.367272727272727,27.391304347826086,5.357142857142857,46.800000000000004,0.0,33.666666666666664,6.333333333333334,2.1538461538461537,4.611111111111111,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063837,2.4363636363636365
4395,Mussels with Thai Red Curry,5.0,63.08974358974359,174.36999999999998,58.33333333333332,35.80727272727272,61.826086956521735,24.28571428571429,70.18,8.0,13.555555555555557,97.88888888888889,60.53846153846153,47.44444444444444,0.5,20.733333333333334,0.0,20.75,22.846153846153843,25.65625,13.470588235294116,17.25,580.8333333333334,0.0,0.2199999999999999,41.760000000000005,16.666666666666664,28.81818181818182,163.63636363636363,37.888888888888886,1.9130434782608692,0.0,21.80851063829787,31.418181818181818
4400,Cuban Grilled Pork (Lechon Asado),4.375,27.58974358974359,22.6,25.333333333333336,20.974545454545453,9.217391304347826,46.42857142857143,77.19999999999999,0.0,0.0,0.0,6.692307692307692,24.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,"Conch Salad, Man!",4.375,75.4948717948718,81.895,69.66666666666666,40.883636363636356,78.26086956521739,81.93571428571428,113.41,8.0,80.11111111111111,160.7777777777778,25.038461538461537,38.7,0.5,19.53333333333333,0.0,13.925,15.215384615384616,22.475,30.52941176470588,17.0,42.91666666666667,0.0,5.2,25.424,13.333333333333334,13.600000000000001,61.818181818181806,37.2,4.343478260869565,0.0,22.234042553191493,18.89090909090909
4415,Herbed Balsamic Chicken with Blue Cheese,4.375,25.243589743589745,66.96000000000001,33.0,1.709090909090909,67.17391304347827,12.85714285714286,85.6,0.0,0.1111111111111111,0.0,41.92307692307693,1.5555555555555556,0.0,0.0,0.0,0.8333333333333334,0.3076923076923077,0.0,0.0,0.25,0.0,0.0,0.2199999999999999,0.64,1.4285714285714286,0.7272727272727272,0.1818181818181818,2.5555555555555554,1.9130434782608692,0.0,1.74468085106383,0.0
4425,Garden Vegetable Enchiladas,4.375,34.08974358974359,88.18500000000002,17.666666666666668,17.730909090909094,27.43478260869565,18.214285714285715,53.940000000000005,0.0,33.77777777777778,6.333333333333334,13.307692307692307,12.222222222222221,0.0,3.4666666666666663,0.0,5.916666666666666,5.615384615384616,4.86875,5.882352941176471,10.25,0.0,0.0,5.42,2.24,5.238095238095238,2.727272727272728,1.2727272727272725,9.444444444444445,1.9130434782608692,0.0,3.7659574468085113,2.4363636363636365
4444,Fennel-Dusted Chicken with Brown Butter and Capers,4.375,103.06410256410255,254.45,86.33333333333334,6.3527272727272734,123.8695652173913,23.92857142857143,44.459999999999994,0.0,0.0,32.22222222222222,11.23076923076923,6.666666666666667,0.0,0.0,0.0,0.0,0.0,1.04375,1.9411764705882355,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.0,0.0
4446,Roasted Pork Tenderloin with Apples,5.0,23.846153846153847,36.300000000000004,62.666666666666664,6.6036363636363635,32.130434782608695,11.428571428571429,113.99999999999999,0.0,0.0,4.666666666666667,1.3846153846153846,11.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3404255319148937,0.0
4448,Pasta with Tomatoes and Goat Cheese,4.375,113.76923076923079,219.445,49.66666666666667,33.538181818181826,93.26086956521739,24.642857142857146,123.25999999999999,0.0,35.33333333333333,11.555555555555557,61.84615384615384,41.777777777777786,0.0,44.4,0.0,89.91666666666667,29.153846153846153,38.93125,6.705882352941177,10.5,0.0,0.0,5.42,2.4800000000000004,6.428571428571429,3.8181818181818183,2.545454545454545,27.444444444444446,1.9130434782608692,0.0,4.127659574468086,4.163636363636364
4450,Chinese Orange Chicken,4.375,3.0256410256410255,4.815,15.0,34.701818181818176,263.17391304347825,2.857142857142857,68.6,0.0,0.0,0.0,2.5384615384615383,8.055555555555555,0.0,0.0,0.0,2.7500000000000004,12.692307692307692,13.725,8.705882352941176,3.5000000000000004,0.0,0.0,0.0,13.28,17.61904761904762,7.909090909090908,0.9090909090909092,4.777777777777778,0.0,0.0,9.25531914893617,3.327272727272727
4462,Beer-Can Chicken,5.0,2.2948717948717947,4.45,15.0,1.2909090909090908,7.956521739130435,0.0,43.72,0.0,0.0,0.0,0.3076923076923077,0.1111111111111111,0.0,0.0,0.0,0.4166666666666667,1.9230769230769231,3.2062500000000003,2.705882352941176,1.5,0.8333333333333334,0.0,0.0,1.12,1.4285714285714286,0.0909090909090909,1.0909090909090908,0.5555555555555556,0.0,0.0,0.574468085106383,1.8363636363636364
4467,Peruvian-Style Roast Chicken With Tangy Green Sauce,5.0,2.2948717948717947,4.45,15.0,12.109090909090908,7.782608695652174,0.0,42.8,0.0,0.0,88.88888888888889,51.30769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4479,Green Pea Soup with Tarragon and Pea Sprouts,4.375,27.730769230769234,42.45,5.0,27.494545454545452,34.69565217391305,24.285714285714285,37.26,8.0,8.555555555555555,0.0,21.230769230769226,26.666666666666664,0.0,15.4,0.0,51.16666666666667,35.69230769230769,31.625,32.235294117647065,34.5,15.416666666666668,0.0,0.0,21.6,27.38095238095238,35.72727272727273,13.090909090909092,49.333333333333336,0.0,0.0,29.063829787234038,10.527272727272727
4491,Braised Duck Legs and Sautéed Duck Breast,5.0,38.62820512820513,16.905,0.0,36.59272727272726,65.73913043478261,2.142857142857143,0.72,0.0,0.8888888888888888,94.33333333333333,52.15384615384615,2.166666666666667,0.0,1.3333333333333337,0.0,1.916666666666667,1.0769230769230769,1.49375,1.8823529411764708,0.5,0.0,0.0,0.0,0.72,1.1904761904761905,1.909090909090909,2.363636363636364,4.111111111111111,0.0,0.0,1.8510638297872344,0.3090909090909091
4505,Pork and Apple Pie with Cheddar-Sage Crust,4.375,93.6794871794872,209.35,92.0,6.5236363636363635,72.91304347826087,11.428571428571429,170.4,0.0,0.0,3.4444444444444446,56.30769230769231,11.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3404255319148937,0.0
4507,Sea Bass with Citrus-Olive-Caper Sauce,4.375,137.61538461538464,80.665,21.666666666666668,39.06545454545454,221.82608695652172,83.92857142857143,90.12,0.0,5.555555555555555,9.333333333333334,14.23076923076923,53.83333333333333,21.5,106.0,3.916666666666667,28.833333333333332,21.384615384615387,24.20625,22.235294117647054,16.5,49.583333333333336,0.0,5.44,29.119999999999997,15.714285714285712,9.0,85.99999999999999,29.22222222222222,7.91304347826087,0.0,8.957446808510639,19.163636363636364
4525,Oil-Poached Halibut with Tomatoes and Fennel,4.375,27.410256410256405,23.255,21.666666666666664,13.389090909090907,29.913043478260867,23.214285714285715,70.64,0.0,41.33333333333333,19.22222222222222,9.53846153846154,19.833333333333332,0.0,56.733333333333334,3.916666666666667,16.083333333333332,16.923076923076927,18.825000000000003,14.411764705882353,22.5,40.0,0.0,10.64,22.08,15.476190476190474,8.272727272727273,31.272727272727273,22.666666666666664,7.91304347826087,0.0,17.5531914893617,13.0
4535,"Grilled Salmon with Orzo, Feta, and Red Wine Vinaigrette",5.0,69.92307692307692,150.25,24.666666666666664,41.665454545454544,61.608695652173914,20.714285714285715,77.4,0.0,0.4444444444444444,0.8888888888888888,2.769230769230769,26.27777777777778,0.0,45.86666666666667,3.916666666666667,93.50000000000001,32.30769230769231,43.125,4.588235294117647,6.0,144.16666666666669,0.0,5.44,15.92,7.142857142857142,4.181818181818182,28.72727272727273,7.444444444444443,7.91304347826087,0.0,5.48936170212766,7.781818181818181
4548,Cheesy Baked Penne with Cauliflower and Crème Fraîche,4.375,73.75641025641026,183.98000000000002,56.33333333333333,30.040000000000003,60.826086956521735,12.85714285714286,118.4,0.0,29.0,0.0,42.30769230769231,19.111111111111114,3.0,1.8000000000000005,0.0,85.08333333333334,39.07692307692307,34.4375,4.882352941176471,1.5,70.0,0.0,0.0,27.68,3.333333333333333,31.818181818181817,26.36363636363636,2.777777777777778,0.0,0.0,1.3617021276595744,2.8000000000000003
4551,Chile-Braised Beef Brisket,4.375,45.282051282051285,54.53,49.0,20.545454545454543,25.608695652173914,46.42857142857143,133.62,0.0,0.1111111111111111,0.0,7.461538461538461,56.16666666666667,1.0,0.9333333333333336,0.0,5.916666666666667,17.076923076923077,23.1375,20.823529411764703,2.0,107.08333333333331,0.0,0.0,18.16,5.238095238095238,63.63636363636363,49.45454545454545,12.777777777777777,0.0,0.0,6.0638297872340425,19.10909090909091
4574,Corn-Crusted Red Snapper with Achiote Shrimp,4.375,64.41025641025641,76.32000000000001,129.0,15.58181818181818,101.82608695652173,14.999999999999998,153.72000000000003,9.6,7.4444444444444455,0.0,18.307692307692307,11.833333333333332,0.5,61.93333333333334,3.916666666666667,15.75,12.0,23.25625,14.705882352941174,13.0,82.91666666666667,0.0,5.44,37.12,12.142857142857142,13.90909090909091,89.09090909090908,29.555555555555554,7.91304347826087,0.0,19.23404255319149,24.236363636363635
4575,Mac and Two Cheeses with Caramelized Shallots,4.375,75.11538461538463,195.085,49.66666666666667,35.58545454545455,56.086956521739125,24.28571428571429,122.2,0.0,0.0,13.666666666666668,57.76923076923077,24.500000000000004,0.0,0.0,0.0,88.33333333333334,24.92307692307692,34.75,20.294117647058822,8.5,0.0,0.0,5.8,4.8,5.0,3.6363636363636367,2.1818181818181817,9.777777777777777,12.695652173913045,0.0,7.106382978723404,2.0545454545454547
4595,Herb Roasted Lamb Chops,5.0,43.16666666666667,43.86,32.33333333333333,32.65454545454545,16.82608695652174,46.42857142857143,89.52,0.0,0.0,88.88888888888889,59.53846153846154,27.888888888888886,0.5,0.9333333333333336,0.0,8.666666666666668,20.23076923076923,43.25,8.470588235294118,5.25,103.33333333333334,0.0,0.0,16.72,6.190476190476191,34.36363636363636,54.36363636363636,15.11111111111111,0.0,0.0,7.425531914893617,18.21818181818182
4600,Beef Tenderloin with Smoked Paprika Mayonnaise,5.0,147.92307692307693,116.69999999999999,35.66666666666667,45.74545454545454,31.565217391304348,99.28571428571429,87.71999999999998,0.0,1.4444444444444444,26.0,59.15384615384615,139.44444444444446,0.0,12.866666666666664,0.0,10.916666666666668,10.53846153846154,14.000000000000002,23.529411764705884,6.0,0.0,0.0,0.0,9.44,32.38095238095238,21.545454545454547,16.90909090909091,53.77777777777778,686.9565217391306,0.0,14.106382978723405,3.781818181818182
4605,Seared Salmon with Winter Vegetables and Kombu Broth,4.375,31.205128205128204,25.41,24.666666666666664,14.378181818181815,32.65217391304348,25.0,59.68,0.0,34.333333333333336,53.111111111111114,14.615384615384617,21.11111111111111,0.0,45.86666666666667,3.916666666666667,13.833333333333332,15.692307692307693,12.05,8.941176470588236,16.25,40.0,0.0,7.9,17.2,10.238095238095237,5.2727272727272725,30.181818181818183,12.222222222222221,17.47826086956522,0.0,5.680851063829787,7.781818181818181
4607,Peppery Pasta Carbonara with Poached Egg,4.375,138.96153846153845,246.5,63.0,54.618181818181824,120.08695652173913,24.28571428571429,108.89999999999999,0.0,29.11111111111111,0.0,75.46153846153847,20.555555555555557,2.5,3.5333333333333337,7.333333333333332,85.50000000000001,50.92307692307692,34.0,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,3.829787234042553,2.5636363636363635
4608,Greek Lamb Burgers with Spinach and Red Onion Salad,4.375,63.948717948717956,169.65,25.333333333333336,64.95636363636365,54.869565217391305,16.785714285714285,62.86,0.0,0.0,31.333333333333336,8.461538461538462,46.16666666666667,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,104.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,Barramundi Fillets With Roasted Sweet Potatoes and Brussels Sprout Chips,4.375,21.15384615384615,18.959999999999997,9.333333333333334,11.145454545454545,18.565217391304348,18.928571428571427,28.759999999999998,0.0,4.666666666666667,94.44444444444444,4.461538461538462,12.444444444444443,0.0,51.733333333333334,3.916666666666667,21.75,15.846153846153847,14.28125,17.470588235294116,21.25,40.0,0.0,5.44,20.799999999999997,11.428571428571427,7.636363636363636,31.454545454545457,14.333333333333332,7.91304347826087,0.0,12.212765957446809,11.254545454545454
4643,Asian Chicken-Noodle Salad with Snap Peas,4.375,8.205128205128204,12.649999999999999,15.0,12.709090909090909,15.521739130434781,17.5,52.599999999999994,0.0,39.44444444444444,43.888888888888886,7.692307692307692,9.722222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872340425531915,0.0
4660,Minute Steak with Roasted Fennel and Arugula and Caper Dressing,5.0,27.333333333333332,15.28,0.6666666666666667,65.21454545454544,10.0,63.92857142857143,43.28,0.0,20.555555555555557,29.333333333333336,23.46153846153846,30.277777777777775,0.0,7.400000000000001,0.0,0.8333333333333334,2.6923076923076925,4.33125,3.941176470588236,6.5,0.0,0.0,0.0,4.5600000000000005,4.523809523809524,2.090909090909091,1.4545454545454546,8.333333333333332,0.0,0.0,17.82978723404255,2.7818181818181817
