,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
3244,Orange Currant Scones,4.375,37.20512820512821,80.425,10.666666666666668,93.55636363636364,41.47826086956522,40.00000000000001,36.34,0.0,0.4444444444444444,5.222222222222222,16.615384615384617,10.444444444444445,0.0,0.7333333333333333,0.0,13.333333333333334,10.923076923076922,10.09375,17.41176470588235,2.5,0.0,0.0,0.0,7.920000000000001,8.571428571428571,3.363636363636364,1.2727272727272725,33.11111111111111,0.0,0.0,16.53191489361702,1.927272727272727
3353,Roasted Asparagus and Leek Frittata,4.375,40.833333333333336,83.79,11.333333333333334,27.625454545454545,14.217391304347826,26.785714285714285,20.66,0.0,10.444444444444445,11.777777777777777,16.461538461538463,25.22222222222222,0.0,9.133333333333333,0.0,4.666666666666667,2.3076923076923075,2.475,13.882352941176473,14.249999999999998,0.0,0.0,0.0,2.96,6.904761904761905,1.181818181818182,1.818181818181818,13.88888888888889,0.0,0.0,8.297872340425531,1.8363636363636364
3422,Sour Cream Coffee Cake with Pears and Pecans,4.375,193.9102564102564,142.51,30.33333333333333,46.74545454545455,20.946086956521736,60.0,67.6,84.8,0.4444444444444444,6.0,21.384615384615387,54.22222222222223,0.0,10.133333333333333,0.0,56.00000000000001,12.0,8.325,14.0,7.25,0.0,0.0,17.26,65.60000000000001,90.23809523809523,88.0909090909091,44.72727272727272,388.55555555555554,280.4347826086957,0.0,25.51063829787234,8.290909090909091
3582,Vanilla-Scented Granola,5.0,2.9871794871794872,0.935,0.0,31.916363636363638,2.0434782608695654,2.5,1.92,0.0,0.0,0.5555555555555556,12.384615384615385,3.499999999999999,8.5,2.466666666666667,0.0,1.916666666666667,3.5384615384615383,1.10625,1.7058823529411766,1.0,20.833333333333336,0.0,1.36,1.9200000000000002,2.380952380952381,3.7272727272727275,4.181818181818182,7.222222222222222,3.4782608695652173,0.0,1.4893617021276597,0.7636363636363637
3604,Baked French Toast with Pecan Crumble,5.0,142.26923076923077,30.9,0.0,33.85454545454545,26.076521739130435,75.0,60.86,0.0,1.4444444444444444,34.55555555555555,9.230769230769232,48.222222222222214,0.0,9.333333333333332,0.0,55.00000000000001,33.07692307692308,29.1875,22.88235294117647,9.25,0.0,0.0,18.520000000000003,65.03999999999999,89.76190476190476,90.0909090909091,46.18181818181817,402.44444444444446,303.86956521739137,0.0,22.404255319148938,7.363636363636364
3625,Coffee-Glazed Doughnuts,4.375,30.512820512820515,71.50000000000001,35.66666666666667,7.781818181818181,4.391304347826087,0.0,4.76,0.0,0.0,0.0,3.692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,Strawberry-Watermelon Smoothie with Ginger,5.0,22.628205128205128,10.85,0.0,46.8909090909091,1.0869565217391304,47.85714285714286,36.36,0.0,0.0,0.0,6.692307692307692,17.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,Mocha Muffins with Chocolate Chips and Pecans,4.375,179.35897435897436,205.4,35.66666666666667,41.63636363636364,21.043478260869566,57.5,36.120000000000005,0.0,0.3333333333333333,1.2222222222222223,9.076923076923078,37.611111111111114,0.0,9.333333333333332,0.0,55.00000000000001,10.0,7.3125,12.352941176470589,5.5,0.0,0.0,17.26,22.16,28.809523809523807,41.18181818181819,6.909090909090909,133.33333333333331,195.6521739130435,0.0,8.72340425531915,7.363636363636364
3796,Four Flowers Juice,5.0,8.012820512820513,0.0,0.0,99.89090909090909,44.26086956521739,37.5,34.519999999999996,0.0,0.0,16.666666666666664,12.384615384615387,9.777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,Coconut Bake,4.375,45.76923076923077,160.5,0.0,28.545454545454547,26.73913043478261,25.71428571428572,14.279999999999998,0.0,0.0,0.0,0.0,10.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,Austrian Crepes,5.0,36.92307692307693,80.0,10.666666666666668,20.98181818181818,7.652173913043478,11.428571428571429,12.82,0.0,0.0,0.0,9.846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925,Buckwheat Bacon Pancakes,4.375,99.51282051282051,154.25,57.0,20.974545454545453,61.826086956521735,0.0,63.739999999999995,84.8,0.0,0.0,1.8461538461538465,12.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3936,"Pineapple, Arugula, Macadamia Nut",5.0,157.7051282051282,68.86,7.666666666666666,56.83272727272728,27.815652173913044,87.5,77.65999999999998,0.0,48.666666666666664,58.77777777777778,28.76923076923077,75.55555555555556,0.0,9.466666666666667,0.0,108.25,47.46153846153847,52.46875,40.23529411764706,19.5,16.666666666666668,0.0,21.62,65.84,100.0,75.72727272727272,61.272727272727266,365.6666666666667,287.78260869565213,0.0,35.82978723404255,8.709090909090909
3982,"Feta, Spinach, and Basil Omelette Muffins",4.375,74.4871794871795,205.0,10.666666666666668,27.436363636363637,41.95652173913044,25.0,25.52,0.0,13.333333333333334,47.777777777777786,29.53846153846154,25.888888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787234042553191,0.0
3991,"Tomato Toast with Peaches, Mozzarella, and Mint",5.0,65.64102564102564,98.70000000000002,46.0,62.13454545454546,42.30434782608696,18.57142857142857,53.68,8.0,0.0,5.888888888888888,44.53846153846154,14.444444444444445,0.0,0.0,0.0,0.0,11.615384615384617,11.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446807,0.0
4037,Honey Almond Granola,4.375,2.9871794871794872,0.935,0.0,31.916363636363638,2.0434782608695654,2.5,1.92,0.0,0.0,0.5555555555555556,12.384615384615385,3.499999999999999,8.5,2.466666666666667,0.0,1.916666666666667,3.5384615384615383,1.10625,1.7058823529411766,1.0,20.833333333333336,0.0,1.36,1.9200000000000002,2.380952380952381,3.7272727272727275,4.181818181818182,7.222222222222222,3.4782608695652173,0.0,1.4893617021276597,0.7636363636363637
4091,Lemony Yogurt Sauce,4.375,42.97435897435898,27.650000000000006,5.0,16.21090909090909,223.3913043478261,0.0,7.04,0.0,0.0,32.22222222222222,10.769230769230766,0.0,0.0,0.0,0.0,0.0,11.538461538461538,0.0,0.0,0.0,15.416666666666668,0.0,0.0,0.0,3.095238095238096,5.636363636363637,0.0,0.0,0.0,0.0,3.3617021276595747,0.0
4134,Mozzarella and Tomato Sauce Omelets,5.0,100.51282051282053,239.5,52.0,23.174545454545452,41.47826086956521,11.428571428571429,97.82,0.0,0.0,0.0,51.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,Banana Bread with Chocolate Chips and Walnuts,4.375,163.01282051282053,163.5,5.666666666666666,70.54545454545453,44.94608695652174,84.64285714285714,93.41999999999999,0.0,0.0,16.666666666666664,28.76923076923077,83.72222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56,59.76190476190476,46.09090909090909,37.63636363636363,246.66666666666669,84.78260869565219,0.0,13.574468085106384,0.0
4226,Grapefruit with Chile and Rosemary,5.0,0.0,0.0,0.0,4.109090909090909,0.4347826086956521,0.0,0.0,0.0,0.0,27.77777777777778,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0
4273,Cornmeal Buttermilk Waffles Nesbitt,4.375,40.05128205128206,80.0,10.666666666666668,49.345454545454544,7.652173913043478,37.5,27.46,0.0,0.0,0.0,9.846153846153848,13.555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8510638297872335,0.0
4325,Cherry-Apricot Yogurt Sundaes,5.0,30.153846153846153,46.0,5.0,21.78545454545454,11.043478260869565,7.142857142857142,15.04,0.0,0.0,19.55555555555556,13.230769230769228,8.0,0.0,0.0,0.0,0.0,11.538461538461538,0.0,0.0,0.0,15.416666666666668,0.0,0.0,0.0,3.095238095238096,5.636363636363637,0.0,0.0,0.0,0.0,4.787234042553192,0.0
4353,Banana Orange Crepes,5.0,150.1923076923077,30.9,0.0,65.92727272727272,42.598260869565216,71.07142857142857,87.66,0.0,0.3333333333333333,17.888888888888886,18.230769230769234,53.55555555555556,0.0,9.333333333333332,0.0,55.00000000000001,10.0,7.3125,12.352941176470589,5.5,0.0,0.0,17.26,64.72,88.57142857142857,87.27272727272728,44.54545454545454,380.0,280.4347826086957,0.0,22.297872340425535,7.363636363636364
4359,Fluffy Baked Eggs with Roasted-Vegetable Hash,4.375,78.32051282051283,171.39999999999998,39.66666666666667,24.494545454545452,31.95652173913043,14.642857142857144,66.78,0.0,0.0,0.0,78.84615384615384,4.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148936170212767,0.0
4484,Sweet and Chunky Apple Butter,4.375,0.8333333333333334,0.0,0.0,5.2,0.0,11.428571428571429,0.0,0.0,0.0,3.4444444444444446,0.0,1.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3404255319148937,0.0
4497,Banana-Macadamia Nut Muffins,4.375,155.06410256410257,60.5,0.0,44.654545454545456,41.641739130434786,80.35714285714285,82.75999999999999,0.0,0.0,17.999999999999996,19.384615384615387,60.0,0.0,0.0,0.0,100.0,12.461538461538462,15.437500000000002,16.176470588235293,2.75,0.0,0.0,15.160000000000002,57.6,90.71428571428572,57.909090909090914,44.18181818181818,330.6666666666667,264.3478260869565,0.0,21.404255319148938,0.0
4536,Oatmeal Wheat Bread,4.375,39.910256410256416,80.935,10.666666666666668,64.5709090909091,25.086956521739133,26.78571428571429,21.880000000000003,0.0,0.0,0.5555555555555556,22.230769230769234,3.499999999999999,8.5,2.466666666666667,0.0,1.916666666666667,3.5384615384615383,1.10625,1.7058823529411766,1.0,20.833333333333336,0.0,1.36,1.9200000000000002,2.380952380952381,3.7272727272727275,4.181818181818182,7.222222222222222,3.4782608695652173,0.0,1.4893617021276597,0.7636363636363637
4582,Cinnamon Swirl Coffee Cake,4.375,115.64102564102565,193.5,24.333333333333336,55.309090909090905,28.347826086956516,36.07142857142857,40.480000000000004,84.8,0.0,0.0,27.61538461538462,26.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4750,"Mango, Blueberry, and Ginger Fruit Salad",4.375,6.346153846153847,8.315,0.0,68.89818181818181,7.782608695652174,41.785714285714285,11.78,0.0,39.77777777777778,63.222222222222214,9.307692307692307,8.333333333333334,0.0,4.666666666666666,0.0,2.416666666666667,3.0769230769230766,4.356249999999999,3.0,5.0,0.0,0.0,0.0,1.6,3.333333333333333,1.5454545454545454,0.7272727272727273,7.111111111111111,0.0,0.0,21.255319148936167,1.4363636363636365
4763,Meena's Cinnamon and Currant Rolls,4.375,37.20512820512821,80.425,10.666666666666668,60.647272727272735,24.913043478260867,40.00000000000001,26.82,0.0,0.4444444444444444,5.222222222222222,16.615384615384617,10.444444444444445,0.0,0.7333333333333333,0.0,13.333333333333334,10.923076923076922,10.09375,17.41176470588235,2.5,0.0,0.0,0.0,7.920000000000001,8.571428571428571,3.363636363636364,1.2727272727272725,33.11111111111111,0.0,0.0,16.53191489361702,1.927272727272727
4774,Marmalade-Stuffed French Toast with Orange Syrup,4.375,78.0769230769231,187.0,46.33333333333334,39.36,38.21739130434783,24.28571428571429,34.239999999999995,0.0,0.0,27.77777777777778,17.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0
4787,Cornmeal and Currant Griddlecakes with Apple-Cinnamon Syrup,4.375,5.628205128205128,11.425000000000002,5.0,34.796363636363644,3.9565217391304355,27.142857142857146,13.900000000000002,0.0,0.4444444444444444,8.666666666666668,16.92307692307692,11.722222222222223,0.0,0.7333333333333333,0.0,13.333333333333334,22.46153846153846,10.09375,17.41176470588235,2.5,15.416666666666668,0.0,0.0,7.920000000000001,11.666666666666668,9.0,1.2727272727272725,33.11111111111111,0.0,0.0,22.148936170212764,1.927272727272727
4902,French Toast BLT with Roasted Garlic Vinaigrette,5.0,116.15384615384616,189.775,53.666666666666664,23.454545454545453,52.869565217391305,16.785714285714285,67.49999999999999,0.0,33.666666666666664,6.333333333333334,13.384615384615387,8.166666666666666,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063837,2.4363636363636365
4928,Creamy Scrambled Eggs with Crispy Potatoes,4.375,51.43589743589744,95.56,35.333333333333336,25.887272727272727,17.17391304347826,16.785714285714285,20.6,0.0,7.111111111111111,0.5555555555555556,12.384615384615387,4.166666666666666,2.5,10.4,0.0,8.916666666666668,10.999999999999998,6.2,5.470588235294118,5.75,11.666666666666668,0.0,0.0,6.16,3.095238095238096,4.0,11.454545454545457,2.0,0.0,0.0,4.659574468085107,9.763636363636364
4941,Apricot Spread,4.375,0.0,0.0,0.0,5.8545454545454545,0.5217391304347825,0.0,0.14,0.0,0.0,19.55555555555556,0.6923076923076923,1.7222222222222223,0.0,0.0,0.0,0.9166666666666667,1.4615384615384612,0.7562500000000001,3.0,0.25,0.0,0.0,0.0,1.76,2.380952380952381,1.4545454545454544,0.1818181818181818,2.7777777777777777,0.0,0.0,3.0638297872340425,0.7818181818181817
4943,Chocolate Zucchini Mini-Muffins,4.375,201.94871794871798,325.675,33.333333333333336,73.66181818181819,58.46782608695652,49.64285714285714,150.74,8.6,33.666666666666664,6.333333333333334,35.38461538461538,70.16666666666669,0.0,3.4666666666666663,0.0,5.083333333333333,16.846153846153847,4.86875,5.882352941176471,10.0,15.416666666666668,0.0,5.2,44.800000000000004,67.85714285714286,54.09090909090909,38.90909090909091,254.44444444444446,84.78260869565219,0.0,20.425531914893618,2.4363636363636365
4945,Chocolate-Orange Biscotti,4.375,215.76923076923077,133.9,0.0,93.16363636363636,18.03304347826087,59.28571428571428,83.28,0.0,0.3333333333333333,1.2222222222222223,8.615384615384617,70.8888888888889,0.0,9.333333333333332,0.0,55.00000000000001,10.0,7.3125,12.352941176470589,5.5,0.0,0.0,17.26,64.72,88.57142857142857,87.27272727272728,44.54545454545454,380.0,280.4347826086957,0.0,22.297872340425535,7.363636363636364
4960,"Peach, Strawberry, and Banana Bruschetta",5.0,40.98717948717948,33.2,27.33333333333333,59.38545454545454,43.95652173913044,30.0,40.92,0.0,0.0,22.555555555555554,21.46153846153846,15.11111111111111,0.0,0.0,0.0,0.0,23.153846153846153,11.125,0.0,0.0,15.416666666666668,0.0,0.0,0.0,3.095238095238096,5.636363636363637,0.0,0.0,0.0,0.0,3.276595744680851,0.0
4988,Brown Sugar-Cinnamon Baked Pears and Prunes,5.0,0.4487179487179487,0.1899999999999999,0.0,29.19272727272727,1.1304347826086956,22.857142857142854,4.94,0.0,11.222222222222221,9.555555555555555,3.0769230769230766,16.555555555555557,0.0,0.8,0.0,4.333333333333333,2.0,16.6375,1.647058823529412,1.7500000000000002,0.0,0.0,8.6,6.64,1.6666666666666667,0.8181818181818181,0.1818181818181818,8.555555555555555,0.0,0.0,20.340425531914896,0.9272727272727272
5067,Jalapeño Cheese Grits,4.375,165.5128205128205,389.5,112.00000000000001,38.512727272727275,60.52173913043478,6.071428571428571,76.6,0.0,0.0,0.0,4.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.191489361702128,0.0
5206,Sausage and Egg Casserole with Sun-Dried Tomatoes and Mozzarella,4.375,76.98717948717949,167.1,57.666666666666664,31.370909090909088,29.695652173913043,22.5,71.24,0.0,0.0,5.222222222222222,57.07692307692308,6.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,Pineapple-Citrus Juice,5.0,22.307692307692307,10.85,0.0,53.236363636363635,1.2173913043478262,61.785714285714285,34.8,0.0,0.0,27.77777777777778,10.076923076923077,20.944444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0
5447,Salmon Wrapped Poached Eggs,4.375,145.74358974358972,193.64,71.0,36.21818181818182,80.60869565217392,24.642857142857142,81.32,0.0,14.88888888888889,17.555555555555557,37.38461538461539,17.5,0.0,76.53333333333333,3.916666666666667,11.833333333333332,12.76923076923077,10.5,5.1764705882352935,7.0,50.833333333333336,0.0,5.44,17.759999999999998,7.619047619047619,6.090909090909091,31.454545454545457,7.666666666666666,7.91304347826087,0.0,12.957446808510639,8.436363636363636
5523,Creamy Grits with Rosemary Bacon,4.375,99.74358974358975,166.5,52.333333333333336,5.054545454545455,112.43478260869566,0.0,71.08,0.0,29.11111111111111,0.0,65.61538461538461,2.722222222222222,2.5,3.5333333333333337,7.333333333333332,2.166666666666667,27.538461538461533,0.5,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,3.829787234042553,2.5636363636363635
5580,Apple Pancakes with Cinnamon Butter,4.375,76.21794871794873,96.65,10.666666666666668,28.607272727272726,42.43478260869565,22.857142857142858,12.82,0.0,0.0,7.888888888888889,9.846153846153848,1.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3404255319148937,0.0
5635,Ultra-Buttery Irish Scones,4.375,30.128205128205128,53.0,8.0,20.545454545454543,18.43478260869565,0.0,7.06,84.8,0.0,0.0,1.8461538461538465,5.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5724,Leek Tart,4.375,125.19230769230771,198.565,54.33333333333333,32.087272727272726,79.0,34.285714285714285,72.63999999999999,8.0,44.11111111111111,18.11111111111111,19.76923076923077,25.88888888888889,0.0,12.6,0.0,9.75,7.615384615384616,7.34375,19.764705882352942,24.25,0.0,0.0,5.2,5.2,11.904761904761905,3.5454545454545463,3.0909090909090904,21.666666666666668,0.0,0.0,17.78723404255319,4.272727272727273
5854,"Lentils with Cucumbers, Chard, and Poached Egg",5.0,48.11538461538462,90.31,11.333333333333334,29.35272727272727,49.8695652173913,31.428571428571427,24.939999999999998,0.0,39.44444444444445,35.666666666666664,17.000000000000004,18.72222222222222,0.0,25.4,0.0,10.75,13.461538461538463,7.9625,16.647058823529413,20.0,0.4166666666666667,0.0,0.0,11.599999999999998,27.38095238095238,10.181818181818182,4.909090909090908,42.77777777777778,0.0,0.0,17.53191489361702,7.709090909090909
6146,Frozen Yogurt Melon Shake,4.375,4.897435897435898,11.365000000000002,5.0,11.174545454545456,4.391304347826088,7.857142857142858,10.940000000000001,0.0,10.111111111111114,73.44444444444444,12.307692307692305,3.8888888888888893,0.0,0.3999999999999999,0.0,6.5,14.0,5.3,8.588235294117649,7.75,15.416666666666668,0.0,0.0,1.92,8.095238095238095,8.363636363636363,2.909090909090909,8.222222222222223,0.0,0.0,11.659574468085106,2.545454545454546
6272,Spanish-Style Tomato Toast with Garlic and Olive Oil,4.375,17.576923076923073,16.015,28.33333333333333,3.272727272727273,179.04347826086956,10.714285714285714,59.78,8.0,1.3333333333333337,0.0,19.461538461538463,31.27777777777778,8.5,22.2,0.0,6.5,27.923076923076923,124.39375,11.941176470588236,3.25,36.66666666666667,0.0,0.0,20.16,16.428571428571427,22.18181818181818,123.8181818181818,37.66666666666667,0.0,0.0,21.78723404255319,15.454545454545451
6304,Oat and Nut Granola with Sunflower Seeds,4.375,54.52564102564103,64.54,5.666666666666666,27.370909090909088,5.130434782608697,43.57142857142857,32.52,0.0,1.3333333333333337,6.777777777777777,32.53846153846154,25.166666666666668,8.5,2.466666666666667,0.0,26.083333333333336,13.692307692307693,33.475,17.823529411764707,12.75,20.833333333333336,0.0,16.319999999999997,11.52,13.809523809523808,9.272727272727273,2.727272727272727,122.11111111111111,5.739130434782609,0.0,19.0,0.3636363636363636
6465,Cranberry-Orange Preserves,4.375,0.0,0.0,0.0,37.45454545454545,17.217391304347824,0.0,9.52,0.0,0.0,27.77777777777778,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6475,Twice-Baked Almond Croissants,5.0,49.87179487179488,0.0,0.0,24.87272727272727,15.598260869565218,27.5,41.94,0.0,0.0,0.0,3.230769230769231,33.27777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56,59.76190476190476,46.09090909090909,37.63636363636363,246.66666666666669,84.78260869565219,0.0,13.574468085106384,0.0
6595,Spicy Bacon and Egg,4.375,69.10256410256412,168.335,28.333333333333336,22.749090909090906,55.34782608695652,17.142857142857142,57.220000000000006,0.0,0.5555555555555556,0.0,12.384615384615387,13.88888888888889,0.0,0.7333333333333333,0.0,0.8333333333333334,16.153846153846153,6.875000000000001,12.529411764705884,13.0,0.0,0.0,0.0,1.92,3.333333333333333,2.0,0.9090909090909092,2.6666666666666665,0.0,0.0,3.2127659574468086,2.8181818181818183
6647,Pumpkin Bread,5.0,0.0,0.0,0.0,14.872727272727275,15.56521739130435,24.28571428571429,8.739999999999998,0.0,0.0,0.0,1.8461538461538465,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6655,Orange-Poppy Seed Scones,4.375,0.0,0.0,0.0,48.69090909090909,32.391304347826086,12.85714285714286,16.659999999999997,0.0,0.0,27.77777777777778,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0
6701,Swedish Cardamom Rolls,4.375,39.871794871794876,83.105,10.666666666666668,44.290909090909096,24.043478260869566,41.42857142857143,30.560000000000002,0.0,1.3333333333333337,6.777777777777777,14.53846153846154,3.333333333333333,0.0,0.0,0.0,24.166666666666668,13.076923076923078,33.125,17.529411764705884,12.25,0.0,0.0,16.319999999999997,9.92,11.904761904761903,7.545454545454546,0.0,118.88888888888889,5.739130434782609,0.0,18.617021276595743,0.0
6719,Peppery Fig and Cider Compote,5.0,0.8333333333333334,0.0,0.0,61.163636363636364,186.30434782608697,130.35714285714286,0.0,120.0,0.0,26.77777777777777,34.76923076923077,161.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574468085106384,0.0
6792,Hot Rice Cereal with Dried Mango and Toasted Coconut,4.375,48.88461538461538,160.5,0.0,62.29090909090909,31.826086956521735,35.714285714285715,19.08,0.0,0.0,22.33333333333334,5.076923076923077,21.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.127659574468083,0.0
6829,Old-Fashioned Raspberry Jam,4.375,0.0,0.0,0.0,24.254545454545458,0.0,0.0,0.0,111.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6856,"Wild Mushrooms, Shallot and Gruyère Omelets",4.375,109.85897435897436,259.4,57.333333333333336,25.389090909090907,57.99999999999999,14.642857142857144,108.98,0.0,0.0,0.0,78.84615384615384,4.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148936170212767,0.0
6877,Buttery Cornbread,4.375,40.05128205128206,80.0,10.666666666666668,61.018181818181816,23.043478260869566,50.35714285714286,34.6,0.0,0.0,0.0,9.846153846153848,13.555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8510638297872335,0.0
6895,Cornmeal Pancakes with Honey-Pecan Butter,4.375,183.8974358974359,222.4,41.0,107.33454545454545,28.43478260869565,72.5,60.12,84.8,0.3333333333333333,1.777777777777778,27.76923076923077,35.83333333333333,0.0,9.333333333333332,0.0,55.00000000000001,12.923076923076923,8.06875,13.764705882352942,6.0,0.0,0.0,18.62,22.48,29.28571428571428,43.18181818181819,8.363636363636363,137.33333333333331,199.13043478260872,0.0,17.680851063829785,7.763636363636365
6901,Poached Eggs with Tomato Cilantro Sauce,4.375,68.97435897435898,187.0,46.33333333333334,23.578181818181818,57.21739130434783,11.428571428571429,55.62,0.0,0.0,0.0,51.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6903,Greens and Grains Scramble,5.0,46.333333333333336,88.185,18.333333333333336,23.334545454545452,21.217391304347828,14.642857142857144,29.04,0.0,0.5555555555555556,1.3333333333333333,10.846153846153848,4.500000000000001,0.0,6.000000000000001,0.0,3.166666666666667,6.615384615384615,10.2875,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,2.9574468085106385,6.2727272727272725
6954,Ginger Yogurt with Berries and Crunchy Caramel,4.375,4.948717948717949,11.115000000000002,5.0,6.138181818181819,2.1304347826086962,14.64285714285714,8.56,0.0,0.3333333333333333,19.33333333333333,11.46153846153846,3.055555555555556,0.0,4.666666666666666,0.0,2.416666666666667,14.615384615384615,4.356249999999999,3.0,5.0,15.416666666666668,0.0,0.0,1.6,6.428571428571429,7.181818181818182,0.7272727272727273,7.111111111111111,0.0,0.0,5.914893617021276,1.4363636363636365
